subj,month,n,PC,sex,MOTedu,MOTwork,MOTworkhours,FATwork,FATworkhours,Siblings18,Siblings,SibsYN,SibGroup,SibsDiscrete,MOTedulevel,MOTage,PVT.ED,PVT.score
35,13,162,0.5625,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7
35,14,121,0.5475113122171946,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7
35,15,244,0.6853932584269663,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7
35,16,78,0.639344262295082,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7
35,17,98,0.5414364640883977,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7
36,06,121,0.5902439024390244,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,07,109,0.436,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,08,89,0.6742424242424242,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,09,39,0.4105263157894737,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,10,80,0.583941605839416,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,11,30,0.6666666666666666,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,12,5,0.29411764705882354,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,13,59,0.5130434782608696,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,14,12,0.5714285714285714,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,15,1,0.5,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,16,35,0.6363636363636364,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
36,17,71,0.5819672131147541,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7
37,06,70,0.6422018348623854,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,07,53,0.6625,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,08,84,0.38009049773755654,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,09,40,0.31746031746031744,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,10,76,0.5,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,11,36,0.32432432432432434,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,12,59,0.7972972972972973,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,13,52,0.5777777777777777,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,14,58,0.651685393258427,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,15,47,0.5164835164835165,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,16,103,0.6242424242424243,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
37,17,64,0.5663716814159292,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9
38,06,58,0.5087719298245614,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,07,83,0.6102941176470589,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,08,8,0.47058823529411764,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,09,91,0.5833333333333334,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,10,77,0.6814159292035398,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,11,65,0.5241935483870968,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,12,91,0.674074074074074,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,13,92,0.6174496644295302,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,14,45,0.569620253164557,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,15,112,0.6829268292682927,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,16,18,0.8181818181818182,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
38,17,105,0.6687898089171974,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9
39,06,158,0.6960352422907489,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,07,81,0.5436241610738255,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,08,44,0.6376811594202898,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,09,48,0.6666666666666666,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,10,30,0.3,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,11,64,0.4413793103448276,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,12,26,0.43333333333333335,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,13,30,0.37037037037037035,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,14,28,0.3835616438356164,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,15,53,0.31176470588235294,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,16,100,0.45662100456621,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
39,17,89,0.5393939393939394,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0
40,06,16,0.5333333333333333,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,07,27,0.4576271186440678,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,08,39,0.7222222222222222,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,09,22,0.6666666666666666,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,10,120,0.7453416149068323,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,11,68,0.7083333333333334,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,12,12,0.6,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,13,54,0.375,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,14,54,0.4954128440366973,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,15,65,0.5909090909090909,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,16,40,0.8163265306122449,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
40,17,13,0.8125,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8
41,06,109,0.7785714285714286,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,07,134,0.6320754716981132,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,08,59,0.5619047619047619,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,09,83,0.5886524822695035,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,10,254,0.7257142857142858,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,11,223,0.6737160120845922,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,12,91,0.6546762589928058,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,13,138,0.5267175572519084,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,14,251,0.7050561797752809,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,15,153,0.6652173913043479,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,16,223,0.7433333333333333,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
41,17,221,0.6104972375690608,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,06,122,0.7672955974842768,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,07,142,0.5867768595041323,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,08,72,0.5373134328358209,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,09,99,0.5963855421686747,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,10,227,0.709375,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,11,246,0.6356589147286822,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,12,93,0.5502958579881657,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,13,107,0.4885844748858447,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,14,231,0.6916167664670658,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,15,159,0.7035398230088495,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,16,200,0.7352941176470589,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
42,17,173,0.596551724137931,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2
43,06,98,0.4049586776859504,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,07,90,0.46632124352331605,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,08,107,0.6858974358974359,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,09,126,0.72,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,10,129,0.542016806722689,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,11,137,0.46757679180887374,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,12,163,0.7990196078431373,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,13,228,0.6063829787234043,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,14,235,0.7833333333333333,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,15,194,0.749034749034749,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,16,136,0.6834170854271356,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
43,17,128,0.6918918918918919,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2
44,06,81,0.6532258064516129,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,07,42,0.7924528301886793,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,08,50,0.8333333333333334,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,09,81,0.6864406779661016,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,10,43,0.589041095890411,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,11,61,0.45185185185185184,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,12,98,0.7153284671532847,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,13,55,0.7857142857142857,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,14,46,0.39316239316239315,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,15,103,0.48130841121495327,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,16,116,0.6590909090909091,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
44,17,41,0.640625,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0
45,06,90,0.6716417910447762,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,07,161,0.8563829787234043,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,08,37,0.5362318840579711,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,09,85,0.7327586206896551,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,10,24,0.6153846153846154,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,11,35,0.35714285714285715,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,12,86,0.5308641975308642,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,13,70,0.5882352941176471,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,14,72,0.5853658536585366,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,15,96,0.40336134453781514,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,16,109,0.6193181818181818,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
45,17,48,0.42857142857142855,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9
46,06,48,0.7384615384615385,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,07,36,0.5714285714285714,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,08,114,0.6826347305389222,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,09,72,0.8181818181818182,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,10,17,0.53125,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,11,62,0.8266666666666667,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,12,84,0.6363636363636364,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,13,45,0.29605263157894735,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,14,69,0.46308724832214765,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,15,43,0.6056338028169014,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,16,39,0.43333333333333335,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
46,17,129,0.6323529411764706,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1
